COURSE_PROF,COURSE_PROF_DESC
85174,ENGL29520320
80508,ECON23933740
15421,GRMN20140326
76704,ANTH42059276
33040,CHEM3159925
63347,BIOL20383069
12946,EPS10168335
97075,CLST10776246
78217,ENGL11387087
89098,AFST39756936
72012,CCS37248623
24051,ANTH34054518
87207,ARTS20787481
86078,ARTS20890288
57803,HIST16144058
15948,CJ34448004
6550,CS151L70405
3565,OILS48338474
96473,LLSS49324565
65382,NATV32655229
46315,ANTH13098020
48472,ARTS28746997
93548,COMP33282612
52645,EPS10177369
57679,WMST4699847
28718,PHIL21178959
34114,CLST10741008
39371,CLST33441008
98363,MATH18059598
75586,ENGL38811551
63734,NATV1507258
40628,PENP16139637
40167,PSY45035069
38476,ENGL12066481
74495,MATH10141714
95401,MATH10241714
72749,MATH10341714
14319,ARTH20190424
76551,BIOL12357240
70968,HED164L96903
9203,HIST10135434
97141,COUN49249958
28767,ENGL11358677
65704,ENGL11063186
57155,SPAN10143389
52248,GREK10152168
44244,PORT27573598
60751,GEOG14041912
60362,PENP17770610
9203,AMST18582936
70992,ENGL22097964
80503,SPAN30710071
47587,MUSE24029639
19988,UHON30217562
99377,ENGL3471819
30268,BIOL248L79190
1328,EMS19393317
14957,PENP14194371
61039,POLS27080880
70311,ENGL12088944
47004,MUS14387886
79198,UHON30240588
85251,ENGL11175087
33656,GRMN3367774
774,PENP16685118
21411,ENGL11142623
94299,PENP17851247
39830,ENGL11280342
32923,PHIL15645580
61873,LING10182408
59010,MATH12945026
96266,THEA3553507
86018,ENGL22056857
17043,MATH10264747
10647,PENP11594371
94847,PSY10591399
10884,ENGL1109801
42617,ENGL1202229
40696,HCHS11154547
1787,NUTR24462650
79259,ENGL11056857
78423,STAT14588357
40842,ENGL11040999
56189,COMP22263718
94139,PENP15244624
61414,AMST18279517
22483,ARTS1682176
59976,RUSS33880077
86198,POLS24079095
49538,CE28351840
99740,PENP15949834
90934,PENP15849834
81542,PENP15884117
5398,CJ31415854
27405,ENGL12066922
60755,CJ31433432
94047,AMST35084963
42566,GEOG10150831
5939,ENGL12098847
22343,ENGL22038477
4982,PENP17094371
79031,MUS11073698
84691,ENGL22446991
65119,UNIV20146354
31953,BIOL247L4038
59058,ARTS12573764
78016,LING4011645
76828,PENP15549834
3236,SPAN10252806
78637,PENP16570610
88149,ARTS2075515
8621,CJ36523375
10058,ECON105
29010,ENGL29580385
86472,CJ22170923
86413,MATH16370070
59716,CJ33315546
96575,THEA13050133
12868,GRMN10284018
41250,FA45070255
47540,CJ46132968
27326,ENG12093644
18835,ENGL22427247
69457,ENGL22420642
46792,ARTS10697070
8357,ARTS10672674
33885,ENVS10195850
48585,ENGL25063186
3114,ENGL24059777
1597,ENGL29781238
75722,ENGL29396417
12292,PENP19368129
82318,ARTH42614626
12194,ARTS12533770
41161,WMST33544404
35596,ENGL3151099
48134,SPAN2028344
30023,PENP15169717
24595,PENP17749834
57797,SOC42226678
91318,INTS49944498
13312,LATN10177117
56086,ARTS13084235
93046,SPAN2018344
7623,DANC21060750
13917,SPAN10125112
6539,ENGL22086223
66945,PENP15944624
47735,PENP15844624
70336,ARTE43729696
86868,MATH16343631
47441,MATH26494160
40075,SPAN21198918
66448,CJ27969671
71826,ENGL12097964
34187,MATH16277065
29833,CCS3931474
17852,ENGL22462742
49730,CBE49142808
96449,PENP11484117
63529,ENGL21975087
38039,HIST30065544
90744,MATH16235204
6975,CJ22133200
34266,PENP17494371
44991,ENGL11099835
2814,MGMT11363597
34386,UNIV1028062
71024,NURS22439889
82343,MATH12089214
82808,CJ32333200
79144,PSY22021209
61332,CCS39334425
87595,RELG26360672
35891,HCHS11191479
90204,PENP19392328
32680,BIOL1365713
36597,BIOL139L5713
97118,ENGL22463672
7522,FREN20264052
98333,ENGL12012055
45042,PENP15519353
36028,PHYC11095426
99690,PENP14451247
32638,MATH15398313
9880,MATH12148438
90876,HIST16181862
37335,PENP15914066
80822,CCS34260252
2815,SOC39871792
380,HIST38479195
75912,STAT14589911
29589,ENGL11399835
10191,MATH12316338
59230,CJ22166648
4757,ENGL11047409
50019,ARTS18823920
78083,CJ3145461
298,UNIV49884742
77500,AMST18319724
99353,PENP15894371
37113,MUS2235811
98480,PHIL34115858
30535,ENGL21950921
35053,THEA36626911
82622,THEA36760388
64452,ENGL22022724
28994,UNIV10158139
87102,LATN10274526
5351,EDUC29374478
76759,ECON30731554
13288,GREK10220364
89137,CHIN20278089
68605,CJ26870398
86936,ARCH46287963
65909,DANC26910318
45949,ENGL15096417
30052,SOC3718259
5068,SOC30895476
98087,AMST33059569
77867,SIGN21289640
66977,SIGN21050860
87868,THEA30440038
93324,AMST18475411
8383,ARTS18719764
28084,POLS28017382
68184,POLS26015237
21766,ARTS12621211
86698,UHON20588823
89839,ENGL2242683
79787,PHIL37115811
75420,MLSL201L86656
4495,MLSL20186656
86798,MLSL10112680
8944,MLSL20286656
51841,MLSL202L86656
60436,ARTS10696026
27892,SIGN21053024
38004,SIGN21153024
46608,NVJO10123318
50172,MATH31452105
84560,ENGL21934249
5599,CS351L70405
21977,MUS150L16264
65954,ANTH11071477
22587,UHON30229065
68599,PHYC10335425
10148,UHON12130609
92612,LING30140999
27756,ENGL26550566
79544,ENGL22022424
38488,BIOM41013233
86319,GRMN1029014
64891,ARTS18712140
53531,LATN10175995
20424,ARTS18798600
24057,PENP17760759
48587,AMST18652489
54864,SUST40283049
77159,PSY28030599
63762,PENP12525735
40294,FREN1753377
49759,MA33068180
22236,MLSL22913868
57950,MUS152L60629
63937,ENGL11366922
48831,EDPY31098314
16060,ENGL11242623
32049,ENGL11010933
6966,CJ22028293
88846,MATH10344453
13810,PENP17824912
13977,ARCH109487
50733,PENP15814066
35222,ARTS106232
50218,SPAN30110071
60217,MATH16337111
91202,THEA35561725
58441,PENP19368009
28103,PENP19342181
69172,EDUC29311288
94756,ENGL11057106
51594,PENP19344624
14743,BIOL247L85602
79781,ANTH11087323
84823,RUSS29080077
38988,PCST40068483
54308,WMST37943053
41653,ENGL11086094
25164,PSY10594474
10825,SPAN11111557
75606,SOC10136054
87806,MATH12921067
8817,ENGL11025102
5367,AMST31029664
15829,SPAN10292514
26760,HIST10254979
92087,HIST16225002
68246,ENGL11049280
38358,CHEM123L95654
77133,AMST18233329
27563,MLSL23013868
92739,CJ13072141
58160,POLS20042085
65518,ARTS18877283
32624,MATH31716010
67181,PENP14474017
7508,ENGL12069658
26798,PORT10131670
78502,MUS41288140
65734,MATH1292488
41434,ENGL12097921
75767,ENGL11028096
74586,MATH10276326
93294,MATH10362719
64597,ENGL1201272
61012,AFAS12048028
56862,AFAS12148028
94682,MATH15037111
554,MATH15362719
8222,ENVS102L95850
22686,POLS11079095
30680,ENGL12085704
61227,MATH12156569
54281,PH10231325
2098,ENGL11034249
23770,STAT14510777
83413,HMHV31074586
95808,ANTH11010409
91066,PENP16168009
10023,HIST30084397
17270,SPAN30751270
22869,AMST30974784
16380,ECON10515131
18440,PSY26072552
81420,PSY37455908
49953,PSY30237058
49478,LING10134692
70980,PENP17794669
76660,SPAN30742346
46187,SPAN35159027
72759,SPAN10215007
80648,AMST28544404
74586,MUS21192517
73262,PENP19339419
52123,CJ31415018
88837,SPAN30138779
70388,FREN10148029
73370,CJ31466897
12958,ENGL29465055
95975,SPCD20428041
18471,ENGL44139546
35910,ENGL44083212
81654,NUTR24471399
10812,BIOL23915310
37390,SPAN42968756
26732,CCS48630276
47789,GEOG105L32126
39638,SPAN3079140
37041,SPAN30232859
91575,SPAN30111431
14472,ENGL12047378
58708,SPAN11270297
11763,POLS24046954
13979,SUST10937862
59254,DANC49583775
15272,UNIV39161432
55748,MATH1506436
19383,HIST33497793
55915,ENGL22091327
31015,ECON30762124
37005,MGMT30310136
85832,UHON30260903
41401,LATN10172234
23944,LAIS30956189
21499,ENGL21923398
55941,ARCH10942426
5663,CCS39384963
30023,MLSL4257590
11722,AFST39729664
19648,CJ45093736
16977,AFST39765445
19137,PENP17849834
62145,HIST26030862
16757,OILS49268347
22776,CJ32323139
11580,CJ22169082
22644,MATH10144509
6865,UHON30269077
68224,THEA2923686
47312,ENGL45896866
88083,ENGL38898941
82830,PHYC26281012
15060,PHYC29074679
9587,IFDM49167866
54948,PCST24054582
87089,UNIV39155108
86781,LATN10163013
82808,MATH18177778
62104,ENGL11038477
37870,PSY26013176
76522,AMST33044404
66302,CJ32778321
94523,CJ34419224
42765,WMST10937862
36669,UHON20160013
81135,APMS10880211
42411,MATH10331788
89665,WMST10970769
3688,SPAN30157882
97825,ENGL12098932
23510,GEOG2814375
91371,GEOG35089778
87789,ARTH25092310
68876,WMST37946061
85896,ENGL22487983
11554,WMST32444404
26979,FS34117200
77029,ARAB11244761
85054,PENP17784117
80655,UNIV39129664
42601,SUST40256392
42336,PENP15912161
80746,HED20950973
7584,ANTH33054518
66228,ARTH20195122
48198,ENGL1103065
83012,MATH12335102
83782,MATH15089961
60502,ENGL12083557
46910,NATV10937862
63704,AFST2855839
21755,CJ33315018
67972,HIST18149343
41105,MATH10353068
40571,PENP16851247
3749,ANTH2235811
86713,ANTH11022485
11646,PCST34091597
20535,PHIL44296409
37508,FREN27654208
20653,IFDM49124409
37632,ARCH10957990
63729,PHIL15627728
45771,ENGL2949793
18052,PENP11239637
47209,STAT345184
7629,PHIL35678959
78014,MATH31619025
19348,ENGL3491272
91108,ENGL352605
19588,MA39112662
58307,MA21612662
15992,MATH32790048
66716,EMS2008323
36623,ARAB11249197
95809,ECON29536698
62547,ARTS18790692
95676,HIST30447383
68930,MATH15074743
7717,NE10180477
22503,ENGL12077921
31894,AMST31030276
104,ENGL22061592
33748,CHIN30578089
4525,MLNG45778089
32697,SPAN30236261
14203,PSY20067339
53329,AFST10970769
23324,CJ3405461
67225,CJ33915854
73219,AMST20091597
50602,ENGL29336980
64156,PHIL15640242
43264,ENGL12028197
60477,SPAN10164761
65686,MATH10325371
4872,GEOG14058338
13240,ARTS10640680
75750,PSY30249378
63163,PENP13366126
3687,PENP10283746
4235,PENP15215795
6218,GEOG10250831
46865,MUS25044209
97521,APMS10192517
35960,MUS25244209
80992,APMS10292517
46125,ARTS2074624
88134,CCS39330276
79106,AFST30997731
54374,ENGL41746991
85319,NATV10970769
80725,SPAN43936982
45732,APMS10182522
62340,APMS10282522
79426,AFST25584285
46697,CJ33774280
85434,APMS10290427
25420,ANTH12079699
11266,STAT14560665
38785,NATV45022040
89969,PSY27191399
79024,PSY28091399
26683,POLS34079095
73928,POLS3007865
4933,AMST35074637
66060,THEA4553415
81520,PENP19362891
55733,PHIL35478959
81610,ENGL15053709
12261,POLS44191248
92997,APMS10836918
62479,UHON39956689
13494,PEP28937089
40810,CBE21343899
51175,PENP17676904
63065,ENGL11179026
56775,HIST48871410
39874,CJ33357229
7943,ECON29533740
95572,SPAN21142439
81539,UHON20560013
29724,ENGL36094025
1826,ENGL35339933
33873,UNIV10156974
95924,PENP16284117
97100,BIOL11057240
49296,ANTH10119806
1181,NATV25567805
2758,PEP28973714
43750,ARTH35181394
20162,PSY33276051
27473,NUTR1201436
2400,MATH10244509
93881,MUS15022411
82114,MUS152L41244
81483,MATH12915207
6161,MUS15222411
60183,UHON20417801
77939,PENP14374017
13007,OILS32039362
2849,APMS10173698
58654,MUS23124077
57158,APMS10273698
82574,PCST24091248
80682,AFST2845839
31295,PENP15412161
78261,POLS49938928
16214,UNIV17584742
82271,ARTS28787860
81115,PENP14362891
3052,HIST16229817
35274,AMST32111853
75351,ARTH42514626
94574,ARTS12533600
47418,ARTS18819764
52735,PSY33290717
51948,PSY34237058
98315,CT12579056
47023,ENGL31513533
28782,CCS39372889
24717,PENP17837052
18099,EMS34140132
97771,EMS31265171
1872,EMS31165171
45039,EMS31065171
71949,EMS30965171
33708,EMS39965171
95925,EMS35220306
81994,EMS35120306
68672,EMS33165171
60756,EMS32165171
65476,EMS32065171
2964,EMS34240132
16330,HIST18233056
56111,CHEM1312254
2499,NE21343899
14767,CHEM1322254
22119,MA42942897
1931,ENGL12080342
90974,ENGL31599706
51849,PCST24070317
13345,AMST18344404
79817,PORT27715864
23793,SPAN35196210
50212,ENGL22062524
90879,IFDM25073
4818,MGMT20236897
8208,ARTH25020930
29961,ARTS12666856
68741,UHON30210554
72336,ANTH12089587
54411,SPAN30259027
3927,ARTH25260837
15076,PENP19366126
81087,ARTH20289132
76589,PENP17839637
98015,PENP1186565
51083,AMST20170769
15045,SPAN20298918
38858,APMS11980211
47981,ENG19512645
6607,PH10119400
96162,MATH11144453
9758,PENP17351247
27983,ENGL12020642
17808,APMS10844977
31947,LING32250101
92747,SIGN21285727
34847,SPAN20184947
7758,SPCD20443680
96190,PENP16262891
59728,CCS39328366
48568,MUS23129639
52427,ENGL11097921
5430,ENG12061302
45110,RUSS20180077
64821,MATH31664042
86864,PENP10183746
78499,ARTS33539912
98769,ARTE41096502
87688,ARTE43346582
99468,ARTE32056219
34292,EDUC43857404
8817,ARTS20785475
7920,ARTS12529897
99201,ARTS20866856
37141,ARTS12629897
44978,ANTH13088827
12617,AFST10937862
78592,PENP18884117
7955,PENP15262891
67501,PENP15512161
87863,FREN10214998
60014,PENP11567253
71423,CHEM30277707
98310,MATH32182558
24549,MATH10360443
4753,PENP16867253
99690,SPAN10177894
53538,ENG12091012
51138,ENVS10126539
78442,ENGL22410463
75790,MATH10262719
91801,MATH10162719
26489,CCS20172256
19140,PENP15237052
54858,ECE20393644
67675,FS3107266
4961,IFDM49142897
38762,ENGL35373836
30830,MUS41256393
10869,CE20290047
3979,ME30640790
77398,ME260L65310
19534,ECON29565088
80780,SOC38016530
49596,SOC31292458
38846,AMST34074784
28666,ANTH151L3749
11851,MATH10340754
64695,GEOG105L39518
56531,PENP16694669
81650,SPAN20152806
75432,SPAN10222955
5860,ANTH34062731
88457,MATH10231788
32902,MATH10131788
32270,PENP19341807
72731,PSY22025295
82622,ENGL22040210
81973,DANC29583775
81556,PHIL15611205
77932,CHIN11113997
33397,CHIN11239655
19633,PENP11468129
3757,ENGL22018905
10206,INTS10131778
22394,SPAN20190675
61175,HIST31655956
97433,CBE3618552
88379,CBE25121151
32022,HIST48271410
20434,GEOG381L50023
30236,HIST40226696
29099,HIST30047211
39622,ENGL12096417
92596,APMS1011805
99419,APMS1021805
29551,ECE30046830
12964,PSY22056772
45713,ENGL2209345
27210,AMST18286831
28884,FREN10266238
94382,SPAN30172256
96062,WMST37986831
18532,PENP15468009
80509,GREK10175995
27994,PENP13981023
82646,CS259L70405
93557,SOC42769572
36185,BIOL112L23282
13248,ARTH25010929
76787,ENGL22411908
98349,ARAB11144761
99678,GEOG46124567
92898,PORT41661225
18279,PENP15851247
23100,STAT14592471
84890,SPAN30196582
68111,SHS31057574
43596,ENGL29263186
64540,FREN10185870
27981,COMP33647932
35652,ENGL11015460
76717,ENGL11279026
52380,EDPY30311631
76470,JAPN34510874
75024,ENGL21959777
79873,ENGL1501272
7377,SPAN10120670
14162,ANTH22028063
51829,WMST37998941
55864,LAIS30995397
23144,ITAL49789815
99590,NUTR12046008
39028,PENP16812161
94791,DANC11053631
88517,PSY24011663
30346,SPAN20197985
46100,MATH10315207
72267,PENP10339637
70340,PENP19383746
3275,NTSC262L20566
19506,WMST3149237
92635,PENP15462891
53561,HIST44147383
82452,JAPN11231858
72172,WMST10960252
28959,PCST10261098
88267,ARCH10911635
22273,PORT27789048
67860,HED17122773
25668,SPAN10269041
85523,ECON33120249
60807,MATH12972724
76355,ENGL22062742
14113,MUS24322785
30455,EMS12094319
63814,CCS36097845
87376,ARTH21014626
83127,FREN10173772
89654,RELG35143774
54128,NUTR24453985
73365,BIOL124L63861
76161,HIST10115137
98860,CCS10937862
95873,JAPN20228595
1833,PENP11831912
9355,ARTS14149941
58026,SPAN20296192
98404,AMST20061098
68510,CCS34272072
26980,ENGL29728366
64137,PENP17337052
28928,GEOG14092146
87525,MATH10352702
24735,PENP10266126
86128,MUSE23929639
15178,APMS1202586
94674,MUS23180211
395,MUS23783027
61118,PENP15937052
34838,CJ31416264
8589,CJ34062007
61387,CJ101L33950
72664,CJ22115275
97675,CJ26848004
30351,ENGL25099706
57875,ENGL22456857
15405,EDPY31074777
26976,ENGL15072194
41963,PHYC36688255
21529,PHYC30371422
44507,PHYC26255060
32283,MATH49919025
71912,BIOL40286059
59857,BIOL40686059
57526,ENGL21930097
61701,PENP16537052
56712,SOC21699945
1846,CADT19510619
6500,CADT15010619
71578,LING30321644
87874,ANTH151L47997
70989,LAIS1502011
85362,CCS20142852
58600,HIST26065398
71570,CCS49591384
96577,APMS10785016
43536,APMS11947120
39659,APMS12077858
20509,MUS14322785
14945,GEOG28189778
65056,HIST3005839
55968,HMHV40141420
35389,MATH10235102
60873,AMST18556248
6970,RELG23241008
70492,SUST13456392
59767,SOC34014681
30420,CJ22117843
87889,ENGL1504269
3302,EDPY31053446
50830,SPAN30156801
76246,CCS10960252
6445,MUS11020601
81060,PENP15825735
82501,ECME10130002
38955,PENP14351247
69937,PSY22091399
68922,CJ34457229
19158,MATH16235102
26590,PEP20890728
70105,PEP24548761
21324,PEP29390728
51738,IFDM49183699
43046,MATH18146361
36463,CJ22580191
30884,APMS11973698
69714,APMS12073698
21874,APMS10750828
33910,APMS10850828
76468,ENGL3157306
9675,JAPN11145073
98592,ARTS18765197
13825,PHYC16138813
8152,SOC10123281
28159,FREN17564052
96760,PENP14825735
44642,CCS49548623
84722,MA21028197
21652,ANTH11049897
75060,MUS48797066
26836,ENGL22495686
41138,ANTH10188827
3875,ENGL22499885
90615,PENP17019353
40593,PENP16720887
62029,AMST18633329
58449,POLS28038928
15132,AFST10960252
31669,ANTH34069625
49717,SPAN10211431
40222,MATH11141714
73873,PENP17724912
67392,CHIN11139655
80864,CHIN11213997
76062,FREN27685870
60948,SPAN30296830
24862,ANTH12017758
95373,AMST18497845
10718,PENP10366126
62783,UNIV39161571
43400,AMST18556392
92644,CHEM253L94498
41897,FS30448242
20476,UHON40251862
29114,PENP11551247
44295,MLNG10534692
91635,BIOM41013953
25869,MATH31139527
36691,ARTS1259279
13632,SPAN20243212
86890,PENP16267253
90628,PENP15921507
29022,ARTS207232
74833,MSET365353
16567,MA49621723
43454,MDVL34730097
88097,HIST26042085
97460,ENGL34929304
51290,THEA36660388
40050,MATH26416075
63256,EMS19319759
36535,AFST10963718
87997,MATH32782558
9770,MATH31395443
45930,HIST47829053
91056,APMS10764517
11672,APMS10864517
6640,LATN49741008
91614,ARTS13087963
51383,ENGL22010463
3796,ENGL29399706
45170,ENGL35329304
21181,ARTS18727413
73472,CCS36472072
76915,DANC29595243
94371,FREN20254208
43491,PORT10231670
1687,PENP15912487
49212,MA11085093
26976,AMST18357874
69717,SHS30321644
74876,FS31230002
96931,PENP19344351
31346,AMST18519724
8018,HIST26085446
91595,AMST18656248
68792,HED24712400
53986,UHON29956689
2248,MATH10398313
99435,MATH10252702
80379,MATH10152702
60022,NATV40222040
78832,CJ38720136
91423,CJ27876526
13904,ENGL34730097
11913,CJ34433432
50218,MATH18018182
83035,SUST10960252
37974,ARTS16810066
95243,WMST37982936
9134,NATV10960252
42165,MUS4485811
29926,AFST38597731
54811,ARTS20799698
18754,CJ43883049
26790,ECME10188060
64566,ARTS42997956
93174,POLS24089969
63662,PENP15821507
36104,PENP19328664
19705,MUSE24322785
52167,CJ46123375
88309,PENP15837052
11469,MATH1013317
97685,MATH1023317
78459,MATH1033317
84719,PENP16519353
72514,MATH10221067
42960,MA21666689
95755,FA3705398
18174,SPAN439668
2688,NATV20172256
68582,CCS33142558
4373,ENG19581055
91977,ENGL2504269
67756,IFDM49795120
26779,SOC32870041
4445,PHYC15170267
39056,PHYC151L51650
64735,ARTH20290424
45735,PHYC15270267
65279,PHYC152L76401
18198,JAPN34231201
84614,ENGL11099474
